Cell Line,Inhibitor,Stimulus,Timepoint,4EBP1_pS65,4EBP1_pT37_pT46,ACC_pS79,AKT_pS473,AKT_pT308,AMPK_pT172,BAD_pS112,c-Met_pY1235,c-Raf_pS338,CHK1_pS345,CHK2_pT68,EGFR_pY1068,EGFR_pY1173,ER-alpha_pS118,GSK3-alpha-beta_pS21_S9,GSK3-alpha-beta_pS9,HER2_pY1248,HER3_pY1298,JNK_pT183_pT185,MAPK_pT202_Y204,MEK1_pS217_S221,mTOR_pS2448,NDRG1_pT346,NF-kB-p65_pS536,p27_pT157,p27_pT198,p38_pT180_Y182,p70S6K_pT389,p90RSK_pT359_S363,PDK1_pS241,PEA15_pS116,PKC-alpha_pS657,PKC-delta_pS664,PKC-pan-betaII_pS660,PRAS40_pT246,Rb_pS807_S811,Rictor_pT1135,S6_pS235_S236,S6_pS240_S244,Src_pY416,Src_pY527,STAT3_pY705,YAP_pS127,YB-1_PS102
UACC812,DMSO,IGF1,240,3.047535569,4.333080885,1.075471919,2.599402034,1.874325662,5.867628325,0.621233657,0.649054353,1.057446035,0.723941384,0.640657783,18.34649032,1.626290861,1.329102578,3.469923228,2.302183576,22.72137593,2.094799347,0.377153591,0.4033625,1.047795031,1.523427357,0.68168373,1.735692391,0.539174398,0.983949817,0.893369001,1.728230551,0.289580286,3.249978657,0.70772215,0.231974302,0.710117201,2.369100518,4.839381797,6.30768469,1.955141319,4.838975422,3.872526526,3.140771952,7.082373818,0.314735175,2.598569999,0.717212662
UACC812,DMSO,FGF1,240,2.632904452,3.540326342,0.981611968,1.710346786,1.317411818,5.401758071,0.775633541,0.696080961,1.177628996,0.853238629,0.688227633,12.69303316,1.461509056,1.338999713,3.506687548,2.145054321,13.56090914,1.611098839,0.419543772,0.54785131,1.229140442,1.525745968,0.667122217,1.729669581,0.46609172,1.088432383,0.844830515,1.827859824,0.406716832,2.919334249,0.916340278,0.269418791,0.79020407,2.135868646,4.220491534,5.957210931,1.885550918,4.905820906,4.387520698,2.418330296,5.969625174,0.363845609,2.261932207,0.866536992
UACC812,GSK690693,HGF,5,2.673902584,3.944561041,0.717676667,14.56872001,8.060482301,3.865090058,0.653590623,0.630274638,1.027634965,0.828328475,0.579033713,9.775104573,1.35229831,1.210597351,2.996741287,1.715231827,9.246775587,1.967611326,0.340366175,1.140907106,1.625897104,1.264215552,0.691463164,1.215358279,0.577791228,0.903156345,0.91960846,1.255760434,0.374052411,2.588407134,6.678707154,0.215429493,0.806703648,2.232330153,4.422561107,4.343462475,1.358789788,3.577529038,3.487748121,2.227730715,4.643720118,0.29755019,2.203753101,0.632537634
UACC812,GSK690693,NRG1,5,3.071258345,4.481787134,0.631234086,19.33951361,11.52858948,4.935393225,0.604881899,0.513157704,1.080229739,0.658242974,0.518566858,11.57871112,1.34443171,1.194227921,4.014095962,2.295278514,11.77206666,2.853233367,0.290635716,2.484886512,4.929054204,1.128933963,0.727341172,1.210622575,0.430970953,0.835519123,1.107667296,1.594867385,0.374296285,3.123960924,7.021775447,0.176529576,0.632294451,3.196090022,6.281324539,5.454102861,1.329219873,3.753811418,3.151299197,2.349767612,5.436490607,0.234160904,2.709508336,0.622935828
UACC812,DMSO,HGF,5,2.75593091,4.066663088,0.628517831,2.284525406,1.138684085,3.800383878,0.741429699,0.603818998,0.957010667,0.811699011,0.592179225,11.14509317,1.338549289,1.214669928,4.147420607,2.201339025,9.767443355,1.879956357,0.366239631,1.198955649,1.630448475,1.364049326,0.901862296,1.444975954,0.568576162,1.029655005,0.979858095,2.28550723,0.367004651,2.461252513,5.59929327,0.214140171,0.771861143,2.147369326,5.469513161,4.525769651,1.652243881,5.668636729,4.549426324,1.970831767,4.897771267,0.291308673,2.373409281,0.712748272
UACC812,DMSO,NRG1,5,2.713898203,3.461571514,0.683269081,4.327399632,2.365138908,3.602658876,0.800143051,0.584793483,1.141491768,0.818855471,0.548918935,8.035494109,1.310158734,1.25958929,4.522532789,2.614770327,9.387120743,2.438279352,0.384973791,2.018090253,3.75361165,1.401228507,1.185964647,1.341042046,0.589228469,1.010499909,1.093539523,2.408038088,0.454537586,2.550634355,6.578540773,0.212424099,0.820331209,2.656729778,5.564653604,4.178527293,1.746808684,4.84026324,4.433764302,1.91726784,4.589594879,0.285151285,2.284424676,0.721441952
UACC812,GSK690693,PBS,5,2.743663493,4.082791663,0.646954515,13.3860711,8.108772435,3.591656142,0.73804489,0.60680308,0.95053109,0.845998634,0.583942325,10.77747401,1.407020222,1.181849818,3.008625117,1.75783862,11.08097108,1.888377153,0.360454726,1.198857695,1.957182836,1.171384048,0.722684044,1.286382196,0.563308788,0.956234572,0.956191158,1.545897704,0.377253492,2.605455821,6.611214002,0.216399991,0.747981436,2.001879446,4.354999349,4.038568784,1.201768054,3.901681427,4.099897248,2.089718282,4.21313486,0.311612934,2.380349893,0.608844646
UACC812,GSK690693,Serum,5,2.481838987,3.466436859,0.666183079,11.56981834,7.140831447,3.070995596,0.726603687,0.618967553,1.044711741,0.80006261,0.595295013,8.104078733,1.363427653,1.211462748,2.906460979,1.873628724,8.741218633,1.882464124,0.35833186,1.360088479,2.044013296,1.321191032,0.631466232,1.242668702,0.537645168,0.935040358,1.019599257,1.468353428,0.412468499,2.487556131,7.497266744,0.204505143,0.733904016,2.292288149,4.006533312,4.179791622,1.24739652,3.705587875,4.121979415,1.860704334,4.10089301,0.29337712,2.243480849,0.576107247
UACC812,DMSO,PBS,5,3.168497369,3.997100784,0.599878221,2.590307443,1.441056433,3.556123197,0.806960202,0.594155522,1.011645767,0.814325657,0.566689361,11.7794795,1.287661827,1.226199424,4.133654339,2.350755887,13.94980705,1.806029847,0.35685697,1.200000091,1.740809649,1.394350736,0.931923615,1.456782909,0.515506057,1.001953289,0.932921277,2.529904185,0.371914568,2.646032218,4.627407642,0.192785811,0.760035829,2.184030953,5.279086499,4.439855926,1.738618289,6.03545463,6.597289751,2.008554029,4.442235491,0.288233565,2.445496485,0.643197902
UACC812,DMSO,Serum,5,3.906216429,5.502693773,0.545622354,3.109879882,1.438785077,4.420830732,0.747816456,0.536632585,0.924360211,0.66303152,0.517024974,11.87588887,1.413605973,1.122562706,5.370225725,2.728872561,14.30630998,2.092709951,0.299562429,1.531133489,2.555458502,1.578173201,0.925917061,1.834498277,0.411500385,0.835585226,1.049242429,3.067529866,0.347064124,3.454373071,6.379920337,0.182992556,0.624418867,2.893843573,6.61123842,6.086303498,1.937376291,7.172535077,7.969610534,1.972111793,5.872796629,0.23738521,2.917927907,0.547801578
UACC812,GSK690693,HGF,15,2.805771002,3.600810988,0.666172176,12.34408611,6.963565712,4.004598568,0.71356068,0.613756364,0.915535489,0.79486091,0.546479782,9.217166051,1.338741879,1.173882402,2.798959289,1.722772665,8.637543323,1.88165896,0.328133938,0.607895647,1.025397721,1.245761436,0.675808579,1.119343092,0.616129529,0.961935102,0.886118312,1.343121177,0.395500106,2.604260483,7.008563952,0.198376256,0.78059883,2.055443078,3.943138898,4.396931814,1.371458726,3.864194883,3.538746601,2.074545447,4.074436646,0.291491442,2.452230022,0.6413457
UACC812,GSK690693,NRG1,15,2.369255667,3.431949708,0.999614888,15.72141063,9.927851617,4.140752825,0.984792683,0.598370674,1.201107001,0.779608645,0.551708784,3.649894819,1.233032097,1.275333164,3.83703975,2.310327733,5.149528726,2.425822771,0.38440765,2.170434604,4.095143215,1.409583066,0.840879906,1.091837509,0.549480347,0.981077992,1.097019791,1.858680588,0.684575666,2.46682736,5.973293083,0.227905246,0.836347029,3.112707482,4.755738088,4.58747911,1.720698503,4.460924786,3.386349182,1.824819859,4.252446538,0.284124382,2.237928433,0.766787698
UACC812,GSK690693,PBS,15,2.594082754,3.813401263,0.746371007,12.28443767,7.169174642,4.158359759,0.725471987,0.604950014,1.007156563,0.841544939,0.563998901,8.531518158,1.318944085,1.142886103,2.592595799,1.660924803,10.41974301,1.976918899,0.343070386,0.59032096,1.015601973,1.332327902,0.654010706,1.136656115,0.539516496,0.93456717,0.978248655,1.321531622,0.437822667,2.547447263,5.448730577,0.238561272,0.825977155,1.997019494,3.760408408,4.495905619,1.380085481,3.978210284,3.244525582,1.971335382,4.685369516,0.296851626,2.33436609,0.669918165
UACC812,GSK690693,Serum,15,2.708954842,3.699874198,0.575731764,10.27914765,6.390698032,3.548994339,0.763475983,0.637390477,1.00091971,0.825845709,0.59043514,11.18448022,1.391170885,1.115892496,2.825584322,1.761383895,13.55287717,2.173408694,0.373218546,0.735706199,1.09361422,1.401099996,0.640577787,1.206045138,0.525490781,0.880512567,1.037724523,1.545020944,0.455504313,2.680116247,5.172752619,0.228851277,0.804804963,2.113222874,3.714531215,4.508936885,1.509492978,4.319295334,3.432709463,2.480837783,4.623854863,0.312942501,2.336001695,0.722742649
UACC812,DMSO,PBS,15,2.617358901,3.757657877,0.756347193,1.565491261,0.927626874,4.317220536,0.804256148,0.672840486,1.047900788,0.880431422,0.63819824,11.01033793,1.43972144,1.312415376,3.389436518,2.106334656,10.6954841,1.883377229,0.379921271,0.521870863,0.951478797,1.649423572,0.767919868,1.222725716,0.550180158,1.009723524,0.832498737,2.0700384,0.426936734,2.586737525,2.261237802,0.257948811,0.813864586,2.205781651,4.483051634,4.865018345,1.886733153,6.384818063,5.387193221,2.348154941,5.222462129,0.320291411,2.352843789,0.751389916
UACC812,DMSO,Serum,15,2.61848365,3.616052878,0.633857374,1.78127577,0.916038963,3.840163272,0.841526076,0.626787891,0.989697471,0.815866857,0.599215835,11.36233615,1.435833357,1.141335103,3.278704276,2.142231412,13.3428133,1.936532943,0.368878052,0.686222144,1.102180593,1.531511558,0.714644999,1.216226768,0.578694411,0.906747635,0.982709019,1.916262105,0.461629921,2.471509776,6.671885412,0.21929615,0.8523092,2.053319917,4.345674574,4.420201493,1.65618688,5.792149008,4.678533347,2.302894665,4.622967206,0.308004019,2.269011482,0.740051904
UACC812,GSK690693,HGF,30,2.851019137,3.97382412,0.738830389,13.83950301,9.000457456,4.221302888,0.615090444,0.629015503,0.953753574,0.743470538,0.583324698,11.69669433,1.431220661,1.188550123,3.014455559,1.738044813,11.44124145,1.945412965,0.305235343,0.54181026,1.092407832,1.274271386,0.605688673,1.28113597,0.502209094,0.934592552,0.77130343,1.386705526,0.366816289,2.846482961,5.029547009,0.213996946,0.71654665,2.23123988,4.852902559,4.861130418,1.442839589,3.706830786,3.25182233,2.090531874,5.266143518,0.275045977,2.634250677,0.5904395
UACC812,GSK690693,NRG1,30,2.565050769,3.417283709,0.802795694,15.00197775,10.85722347,4.045320661,1.002361256,0.601357921,1.124820092,0.806816586,0.57450686,3.70647584,1.169471262,1.240999518,4.21798837,2.357286635,5.436760236,2.312630956,0.365728866,2.244191692,4.147889451,1.370228511,0.911358342,1.031992161,0.54697473,0.950160671,1.05983255,2.367610946,0.702727973,2.695469288,5.395878342,0.225192744,0.78898569,3.209760397,4.973578254,5.355636731,1.775489077,5.143864186,4.576262424,1.518841855,4.428306051,0.270408995,2.411962179,0.885244717
UACC812,DMSO,HGF,30,3.008919871,3.845020178,0.775056381,2.048493792,1.321274798,4.056072857,0.738704664,0.676601412,0.905614487,0.777889373,0.587337171,11.59005027,1.421388876,1.195116965,3.568421804,2.086537688,12.63728994,1.696879791,0.325204185,0.453693928,0.927593156,1.482524435,0.711007121,1.276946723,0.580898392,1.02734098,0.802270408,2.106619722,0.377991285,2.559629579,3.950212762,0.22609215,0.80020452,2.019322853,5.347052347,4.917727387,1.850429768,4.967147832,4.904751977,2.029923165,5.169041103,0.296948908,2.568795485,0.614179167
UACC812,DMSO,NRG1,30,2.871906219,3.316955201,0.876490771,7.027621529,3.655135993,4.262817999,1.124414018,0.585950183,1.16251631,0.729712906,0.563396524,3.243178028,1.210101236,1.258746671,5.088325396,3.00921734,5.561830423,2.47270077,0.391178142,2.24283059,4.568883727,1.531127202,1.460839376,1.205769666,0.570099614,1.090043263,1.158165114,3.526985036,0.73301323,2.522736818,8.445454931,0.199116931,0.820618307,3.546452074,5.502139351,5.555685075,2.200679196,5.64603778,6.165960296,1.612689609,4.561578826,0.271070915,2.413022527,0.91381175
UACC812,GSK690693,PBS,30,3.107891385,4.574321228,0.731582647,15.37982687,9.031119904,4.539727966,0.674483681,0.576036191,0.92572982,0.761906141,0.565181539,12.49860981,1.417432534,1.055839678,2.846250181,1.689304982,15.14741413,1.966174703,0.313712474,0.477042228,1.042639524,1.172292857,0.634792554,1.162006558,0.495672552,0.944551091,0.909894626,1.333066351,0.347281564,2.68729181,6.631742978,0.209360932,0.683858386,1.903627533,4.634548639,4.851778131,1.307824767,3.590334829,3.55199337,2.040520474,5.212251044,0.279861003,2.478566696,0.599694615
UACC812,GSK690693,Serum,30,2.719971696,3.876438111,0.625799318,12.08887965,7.200338597,3.741714321,0.7102852,0.613958406,0.901203869,0.792557577,0.58568139,11.25966754,1.355728402,0.990997692,3.232523491,1.813920979,13.50867296,2.037129851,0.335804662,0.655257557,1.122003125,1.275456788,0.685605867,1.063865111,0.504533938,0.912674763,0.90782376,1.642044593,0.419453326,2.651830982,6.841905349,0.219494146,0.7926556,1.883758397,4.100165802,5.443468419,1.590894263,4.389813495,3.999528134,1.883510927,4.832790008,0.298386799,2.157016781,0.633019388
UACC812,DMSO,PBS,30,3.098687205,4.207353392,0.611108995,2.026066669,1.353209319,4.309574017,0.780062273,0.655742255,0.872915991,0.823260833,0.567342603,13.60531007,1.392667706,1.149633517,3.481290333,2.07148406,14.52194948,1.82258574,0.3556048,0.455479008,0.930428189,1.280415435,0.782620452,1.259534673,0.505583874,1.070664978,0.856192536,2.093964309,0.344408851,2.611789371,4.143834867,0.21482015,0.710272687,1.89724738,5.47898854,4.576841481,1.735865554,4.858055024,4.684043206,2.392581618,4.452510011,0.299238417,2.447688864,0.691557132
UACC812,DMSO,Serum,30,2.794829705,3.765568181,0.655864431,2.282813039,1.279458207,3.916194711,0.848658839,0.659463059,0.959395391,0.823525989,0.590699805,10.64687728,1.431068474,1.120474671,3.891002752,2.394867219,13.24510335,1.96172471,0.3200217,0.605757265,1.093292445,1.485990374,0.824045742,1.314510549,0.529275118,0.989934232,0.894097409,2.473606734,0.422283341,2.633980353,3.921437131,0.224044381,0.795724334,2.138540327,5.035749613,5.029649827,1.807534861,5.33258054,4.735935398,1.982538445,4.796907298,0.28305243,2.233542753,0.709902962
UACC812,GSK690693,HGF,60,2.54314353,3.422576407,0.939032686,11.51904114,7.481654579,3.659168269,0.621226665,0.652555148,0.898078069,0.768108103,0.601742575,10.58231908,1.417432534,1.221421783,2.665323591,1.735874232,9.791867702,2.009387946,0.327915581,0.400816678,0.992446751,1.245836352,0.641109242,1.158400694,0.575905245,0.892756431,0.892717066,1.089480106,0.338860061,2.541915791,7.905015378,0.214172973,0.83884529,1.891693436,4.02705447,4.099573577,1.370296806,2.847952916,2.591322918,2.053156544,4.560515571,0.296444231,2.516477351,0.69097157
UACC812,GSK690693,NRG1,60,2.663419345,3.398752463,1.030807876,16.33959189,10.78288166,4.073829221,1.015598047,0.612389738,1.120956702,0.811184917,0.520146473,3.056208578,1.163036241,1.164343143,4.028281771,2.400713719,4.916839303,2.548367297,0.356320155,1.851428333,3.741818689,1.452064694,0.90027116,0.982891487,0.536202533,0.98690949,1.061950714,2.600165729,0.658697764,2.660540905,5.647048746,0.2311409,0.848485995,2.983860559,4.682898735,4.955624263,1.984682952,5.471029142,4.631737828,1.529725194,4.155954282,0.276705611,2.70889713,1.051622486
UACC812,DMSO,HGF,60,2.753234679,3.874014744,0.912319133,1.890502467,1.393226104,4.323062714,0.708344663,0.619087376,0.944340644,0.764355703,0.556094932,13.50350282,1.476685078,1.228653669,3.582214423,2.174362752,13.85701069,1.858109932,0.329158462,0.349712024,0.879406097,1.497531639,0.73420257,1.279827993,0.522512932,1.002078383,0.895338296,1.843359357,0.309661461,2.659299305,4.901410949,0.226947989,0.82127742,1.984562802,5.147739385,4.392400139,1.740578553,5.116587657,4.37145664,2.465711929,4.980731058,0.297421515,2.703953226,0.717098225
UACC812,DMSO,NRG1,60,2.619229898,3.154970049,0.956152317,7.985409655,3.697938639,3.975655732,1.095325998,0.638549172,1.135277202,0.857121102,0.548451025,2.750630386,1.236652929,1.243869441,5.112044113,2.921833422,5.16496588,2.368787289,0.386913874,1.677775111,3.178144062,1.723912175,1.422468767,1.21225636,0.536643538,1.128570027,1.176299348,3.326743608,0.757849524,2.31009077,9.319964942,0.237660668,0.865861418,2.952709522,5.240605412,5.198706802,2.29563323,5.907230814,5.29057496,1.55266143,4.383740649,0.297904773,2.431391436,1.114088814
UACC812,GSK690693,PBS,60,2.876013696,3.686951342,1.07700501,12.2426885,7.150080397,4.324465224,0.655795555,0.613377661,0.990897918,0.819133031,0.55784606,11.43720044,1.441093403,1.10916467,2.657259469,1.832728928,12.37643931,2.149408552,0.30495913,0.401368576,1.142279803,1.434578029,0.674815653,1.116687701,0.554181124,0.948343569,0.913192664,1.247615363,0.32460291,2.644217012,7.122133161,0.208624822,0.824673535,2.066521843,3.77403956,4.389193213,1.406574309,3.690170262,3.766634157,2.260445029,4.591946093,0.30062481,2.312443924,0.633974968
UACC812,GSK690693,Serum,60,2.959428119,3.900584831,0.700139405,10.47787887,6.910666208,4.32227437,0.725523048,0.601219199,0.903171565,0.774959639,0.54213274,12.13125954,1.419140946,0.998046411,2.996531446,1.895655222,11.76767478,2.122691321,0.309308295,0.500611038,1.167620448,1.15698608,0.801971046,1.153400617,0.53386502,0.92437888,0.931154586,1.72236355,0.358026208,2.630318964,7.681235137,0.199255455,0.7516652,1.923077375,4.369042505,4.62807062,1.423348914,5.184841531,3.913193827,2.112248569,4.295945796,0.293470455,2.339791046,0.651300016
UACC812,DMSO,PBS,60,3.235370876,4.41182841,1.055129797,1.963402232,1.36047314,5.382680557,0.905250325,0.628270337,0.886543569,0.80065488,0.541643731,13.10380099,1.3842147,1.179685268,3.388406911,2.102236001,15.7718911,1.985255347,0.330522794,0.383543335,1.01403213,1.373583766,0.744816917,1.284994926,0.550636607,0.964256766,0.947883869,1.824968148,0.3123208,2.534105647,6.442970906,0.20224786,0.764533236,1.923930837,4.922102301,4.022640027,1.621117191,5.332494641,4.916221341,2.477408385,4.591768176,0.308681278,2.479437704,0.720907097
UACC812,DMSO,Serum,60,2.711479678,4.122927041,0.924644779,2.173923095,1.298769456,4.766217793,0.933980056,0.653327524,0.910862654,0.783438748,0.518777431,11.59955086,1.399210487,1.055581776,3.555012727,2.328652985,12.54555155,1.960303495,0.301690456,0.497818945,1.178744457,1.385419615,0.912564106,1.315229649,0.549782001,0.991293856,0.948043843,2.365178767,0.376194725,2.492619956,6.392736617,0.189522443,0.75070534,1.958017616,5.28827085,4.335161745,1.664257287,5.665460658,4.836750843,2.17733337,4.111515108,0.283667593,2.479069708,0.74292328
UACC812,GSK690693,HGF,120,2.782840766,4.20571008,1.075869766,9.628806112,6.354584928,5.340798166,0.574408511,0.678956403,0.8529901,0.806869946,0.569723158,16.41594278,1.376744484,1.178239878,2.753696986,1.702752589,9.790397509,1.965507244,0.355219675,0.419255406,1.195160673,1.251269658,0.589501939,1.084399784,0.579670691,0.879404167,1.009066635,1.075067339,0.295943335,2.609992959,6.466913801,0.219282886,0.829447827,1.907489793,4.393254139,4.084644479,1.275773121,2.528063292,2.831501466,2.398245246,4.478976104,0.321403468,2.382641708,0.754056537
UACC812,GSK690693,NRG1,120,2.968760126,4.065505264,0.810012153,14.33587029,10.98708462,4.123209744,0.987149011,0.612151255,1.088945289,0.685674469,0.508157891,3.416967854,1.147175856,1.157798676,3.992941273,2.280034073,4.822791534,2.663343845,0.330654317,1.46934594,3.048585457,1.39123868,0.775699515,1.4985256,0.568339824,1.07074124,1.089694964,2.972085024,0.613877394,2.660414415,5.999187136,0.191315123,0.780853182,2.47034747,5.792230767,5.166821622,1.821185444,5.787630408,5.204212634,1.495503355,3.867456388,0.249560561,2.568135547,1.09464207
UACC812,DMSO,HGF,120,2.895664371,4.046671791,0.937213679,1.684343656,1.477536246,5.117777369,0.617448844,0.648860501,0.775524085,0.775637548,0.553490663,17.55414201,1.437566676,1.148316116,3.691064043,2.027408978,11.29273966,1.938278796,0.35332914,0.363853797,0.941176816,1.254949092,0.692785364,1.165339653,0.584280309,1.000879579,1.008542935,1.391103479,0.302445787,2.548577848,7.870690906,0.197747448,0.826594101,1.856962263,5.207340309,3.833581965,1.386779931,3.623734045,3.546966713,2.470919496,4.298200417,0.32027504,2.510430634,0.813321424
UACC812,DMSO,NRG1,120,3.178451802,3.968404719,0.750243257,7.863215757,4.01076991,3.949953433,1.100077607,0.584656446,1.080741834,0.757692895,0.543958028,3.357633289,1.135979282,1.077852269,5.225448443,3.000054041,5.219369923,2.594672488,0.342729882,1.203988638,2.803491783,1.398890437,1.581513691,1.508766619,0.556989218,1.264576726,1.078260712,3.686524374,0.625691059,2.515585766,7.415531207,0.186765259,0.793491202,2.460581493,6.610851302,5.180482997,1.940426795,6.264119145,5.71113793,1.410372668,4.107644261,0.261616875,2.280968939,1.238306919
