Cell Line,Inhibitor,Stimulus,Timepoint,4EBP1_pS65,4EBP1_pT37_pT46,ACC_pS79,AKT_pS473,AKT_pT308,AMPK_pT172,BAD_pS112,c-JUN_pS73,c-Met_pY1235,c-Raf_pS338,CHK1_pS345,CHK2_pT68,EGFR_pY1068,EGFR_pY1173,EGFR_pY992,ER-alpha_pS118,GSK3-alpha-beta_pS21_S9,GSK3-alpha-beta_pS9,HER2_pY1248,HER3_pY1298,JNK_pT183_pT185,MAPK_pT202_Y204,MEK1_pS217_S221,mTOR_pS2448,NDRG1_pT346,NF-kB-p65_pS536,p27_pT157,p27_pT198,p38_pT180_Y182,p70S6K_pT389,p90RSK_pT359_S363,PDK1_pS241,PEA15_pS116,PKC-alpha_pS657,PKC-delta_pS664,PKC-pan-betaII_pS660,PRAS40_pT246,Rb_pS807_S811,Rictor_pT1135,S6_pS235_S236,S6_pS240_S244,Src_pY416,Src_pY527,STAT3_pY705,YAP_pS127,YB-1_PS102
BT20,DMSO,Insulin,240,2.58013004,3.349767723,0.4335492,4.106312625,2.913944339,2.204456705,0.989476179,0.223018786,0.705293912,1.197821449,0.986056533,0.978810222,0.492032737,1.292082401,0.233763458,0.847504709,3.453727062,2.789889607,1.165431712,0.442244964,0.392860648,0.5185697,1.097504852,1.347093625,0.263197393,1.115347871,0.654840259,0.847697038,0.861373509,0.675907055,0.400812697,2.480088574,0.632579126,0.437580323,0.979196007,3.036219986,8.411854332,3.110193673,2.825387235,0.872613888,0.712936636,1.315972271,2.724183074,0.477820495,3.983652265,0.73604533
BT20,GSK690693,EGF,5,2.440661346,4.389105893,0.481095383,7.018573083,5.784168394,1.695206727,1.062219843,0.239059269,0.701354069,1.754368094,1.150453657,1.060968669,1.491300542,2.325255638,0.291115326,0.888711797,3.110118949,2.465209202,2.639879954,0.498085088,0.404819084,2.306849566,10.54258769,1.109306113,0.279184676,0.741287687,0.608941682,0.766903377,0.968230661,0.47528999,0.589119862,2.178687871,4.402081365,0.352972565,0.92018875,2.882476285,8.264857058,2.633362098,1.456870383,0.279936669,0.210895259,1.562318554,2.225610988,0.547766147,4.070848774,0.861680755
BT20,GSK690693,IGF1,5,2.283969554,3.79665124,0.545665871,6.259456119,4.844811502,2.090496218,0.870304844,0.246912842,0.756952004,1.201564814,1.112281664,1.116614258,0.468120342,1.399097299,0.23389967,0.992138885,2.568185752,2.034440068,0.975938246,0.491140578,0.400992772,0.437753066,1.030379369,1.108296744,0.374381538,0.782018064,0.615635191,0.857216654,0.829901383,0.410171268,0.39993518,2.247675054,0.920109068,0.44409535,0.993247149,2.429219144,6.03706257,3.058015111,1.569627673,0.285403562,0.236748531,1.215603504,2.513902217,0.555413612,3.641340817,0.920362721
BT20,GSK690693_GSK1120212,EGF,5,2.408605351,3.435598165,0.428321542,7.536896788,6.18986635,1.950153827,0.775518596,0.230304842,0.698053257,1.65390155,1.17644819,0.997732142,1.740033259,2.576019052,0.291885675,0.840604316,2.770679302,2.179368394,3.258418554,0.53518906,0.360727334,0.138830989,2.355124086,0.946973469,0.302951508,0.697610994,0.663824521,0.819479321,0.933245111,0.362016261,0.304437649,2.259969684,6.471587928,0.359223405,0.986183627,2.287320139,7.007986649,2.699634941,1.346516801,0.167671906,0.144034745,1.580002529,2.275705598,0.499857758,4.080572219,0.841328641
BT20,PD173074,EGF,5,2.527024215,3.536306954,0.516688718,6.818451643,4.581447452,1.792583794,1.083703983,0.227617911,0.702272307,1.92153859,1.065363422,1.054903667,1.476155017,2.31092009,0.283623006,0.87198804,4.302346308,3.421910259,3.087658789,0.514643758,0.402712871,2.346557905,11.0922018,1.451963266,0.321745674,0.882755587,0.578494251,0.762809955,1.082865339,0.780024239,0.598803295,2.1684653,3.48943871,0.391176205,0.959439208,3.410058337,7.454404103,3.285985708,2.232905245,0.729538722,0.628876009,1.55576703,2.472202599,0.502946748,3.369043765,0.886542407
BT20,PD173074,IGF1,5,2.721404515,3.473255269,0.424437349,3.093682983,2.181135817,1.741422716,0.909433848,0.240126771,0.723852688,1.164635193,1.088041448,1.068636788,0.432092498,1.390259234,0.230268386,0.85176364,2.933477492,2.497053588,0.897335408,0.460628849,0.39092631,0.440449097,0.988103351,1.277181645,0.348664426,0.814828416,0.999576119,0.844780219,0.854239983,0.678315815,0.37108595,2.252759511,3.473815247,0.379158764,0.930524775,2.217275013,6.836452082,2.840754301,1.83768521,0.613078601,0.554271769,1.181493671,2.169227774,0.517403553,3.83759506,0.896127973
BT20,DMSO,EGF,5,2.492343797,3.682150036,0.432529158,6.145643402,4.359452975,1.752667773,1.052850628,0.231319075,0.736106898,1.773640358,1.072486642,0.974081715,1.544655014,2.462369097,0.274907974,0.839604255,3.86518089,3.130901461,2.736153208,0.487124517,0.388311257,2.413396989,10.79129746,1.226494207,0.358674576,0.800872833,0.575120689,0.794027415,1.091356534,0.732868489,0.564013363,2.143758747,6.465539473,0.36535348,0.934724481,2.914818375,7.408531667,2.922644618,1.855786196,0.440400326,0.408823372,1.527780601,2.146305028,0.490273382,3.384900797,0.983443793
BT20,DMSO,IGF1,5,2.5687717,3.314102085,0.448436125,3.145964118,2.320758352,1.813446566,0.906793994,0.236721515,0.732884216,1.183555862,1.108378638,1.009368325,0.399041484,1.360877285,0.216895267,0.854150705,2.921534501,2.587120696,0.844478996,0.479305645,0.363000807,0.440506018,1.018103125,1.317878859,0.337103474,0.747636698,0.613094867,0.812905946,0.861639473,0.651091095,0.365724954,2.22133612,4.788635937,0.407030157,0.981299325,2.115003823,6.560143205,2.895680305,1.755100279,0.528257765,0.489569496,1.13966334,2.307866956,0.49482902,3.423247225,0.863594859
BT20,GSK690693,EGF,15,2.37891367,3.900592506,0.530981627,7.833712438,6.3689818,1.560665131,1.247536186,0.272377153,0.719099202,1.968553056,1.024960215,1.0690875,1.51560189,2.542335039,0.32254489,0.881518605,2.976691494,2.389839479,2.726715817,0.525334028,0.456028312,2.295697879,10.38380725,1.307801301,0.28634258,0.661728985,0.572603687,0.835837496,0.98632987,0.602233474,0.683329737,2.21939459,3.768460689,0.389966563,0.996329448,3.311449005,7.041138412,2.662797749,1.789811164,0.572676772,0.392564855,1.748912232,2.265814947,0.547898682,3.698125801,0.988776595
BT20,GSK690693,IGF1,15,2.410171598,4.032019433,0.515553969,7.188819049,5.484857848,1.797188885,0.870616484,0.24012303,0.712282477,1.421318413,1.161456707,1.034930666,0.41171146,1.355088763,0.23252796,0.877557894,2.612172049,2.085691443,0.899913459,0.502329965,0.354523349,0.742149075,1.367784661,1.224852772,0.284848044,0.672765049,0.626228868,0.795581557,0.774940524,0.443626067,0.394249051,2.325789439,4.016797059,0.404288549,0.97273564,2.55751162,6.20277773,2.736546904,1.451674322,0.301966855,0.288687845,1.126117157,2.38057065,0.554303019,3.775489506,0.788947699
BT20,GSK690693_GSK1120212,EGF,15,2.36780344,3.709922317,0.430975201,8.700891963,6.563414981,1.660375424,0.833402294,0.231780196,0.706138516,1.921833186,1.108825295,0.999465442,2.460368409,3.144907818,0.358439789,0.976752517,2.475044976,2.131211201,3.384693847,0.537725522,0.440560276,0.184452812,5.293488668,1.075377932,0.276179869,0.705507376,0.621243663,0.814952685,1.120295636,0.39983415,0.320734095,2.348370719,4.706391101,0.36973538,0.986916613,2.297343166,5.593985653,2.683673185,1.544532682,0.197967236,0.15799338,2.146418634,2.568534591,0.580713208,3.377101043,0.767247101
BT20,GSK690693_GSK1120212,IGF1,15,2.685862263,4.122262956,0.404284197,9.063858099,6.885270512,2.034676192,0.699558759,0.213992633,0.683919993,1.309615247,1.118611361,1.007262661,0.453595911,1.351362858,0.207234317,0.874570693,2.983216704,2.265919048,1.118090076,0.485664122,0.330650179,0.097402742,0.849430901,1.08374089,0.245570672,0.661770857,0.626497062,0.851436351,0.776006923,0.299167675,0.31064042,2.558217007,5.462843309,0.366804778,0.979829771,2.687776337,7.462874172,3.255912989,1.455516816,0.165462223,0.137041607,1.035904735,2.851690392,0.478295331,4.34079443,0.814634271
BT20,PD173074,EGF,15,2.583042597,3.566258304,0.416516368,6.458671299,3.781893631,1.546413826,1.308952981,0.254366624,0.681164119,1.756014024,1.072588317,0.942698757,1.987585825,2.839330901,0.325325829,0.871553963,3.962177936,3.216388776,3.378042889,0.476459177,0.450661763,2.266041096,11.40264752,1.301369145,0.338484284,0.744141854,0.603639417,0.780886562,1.089940637,0.935053358,0.671820999,2.315532348,5.627600785,0.342163772,0.892491963,3.093709949,7.148497583,2.943305176,2.017526257,0.82018525,0.624591395,1.841967607,2.177326152,0.512862638,3.604914704,1.154391634
BT20,PD173074,IGF1,15,2.632904452,3.470444091,0.430294396,4.355216822,2.53713196,1.715944043,0.879025221,0.246786335,0.753438326,1.260599443,1.063787544,0.989077441,0.377635268,1.332201581,0.221253391,0.846869459,3.323986476,2.896629448,0.908826265,0.495768495,0.38069783,0.576405197,1.197880951,1.447871622,0.357727686,0.790611215,0.674347764,0.788206996,0.802743399,0.646872678,0.374859833,2.326909261,2.429382642,0.421866583,1.00357229,2.622658618,6.709275472,3.254516031,2.209076834,0.594749415,0.513068465,0.998371677,2.395905287,0.53714199,3.795105899,0.978308876
BT20,DMSO,EGF,15,2.622153725,3.484690367,0.420564157,6.344036082,3.956542375,1.551858752,1.297131303,0.258267196,0.698108468,1.725480796,1.077761047,0.940433022,1.830999303,2.610602198,0.311502389,0.87285371,3.767156234,3.060285575,3.154570123,0.484980888,0.411582687,2.219387395,10.68367469,1.289758278,0.35479152,0.75843615,0.609881959,0.797843288,1.081610979,0.888653991,0.702984763,2.316201279,4.923671117,0.359918916,0.946642879,3.073296325,7.174023099,2.70803942,1.864228419,0.91201945,0.665314828,1.769481658,2.140573231,0.523798051,3.337788575,1.065124052
BT20,DMSO,IGF1,15,2.291107883,3.273736962,0.475472181,3.946132339,2.604526797,1.75309964,0.928639925,0.232618328,0.768333221,1.380356047,1.208492441,0.922213952,0.384635597,1.334049399,0.216818394,0.876659346,3.112507522,2.839698219,0.838321416,0.481771665,0.365541049,0.630081387,1.31113945,1.460077543,0.3588703,0.761492348,0.638593002,0.79689471,0.826085765,0.674386699,0.39979169,2.364194981,2.319630702,0.469231481,1.039654529,2.40398256,6.246585052,2.875327348,2.028257505,0.620091543,0.613706465,1.136797954,2.341929787,0.511933709,3.352890751,0.956756212
BT20,GSK690693,EGF,30,2.410306835,4.126311432,0.5962839,7.82970992,6.341315594,1.664343641,1.390727425,0.293018572,0.73922374,1.952075824,1.08270376,1.007954167,1.312639589,2.221467774,0.295331625,0.872311611,3.063844044,2.442779593,2.436262832,0.495133692,0.434462587,2.060727449,9.79042764,1.379116061,0.254686871,0.728061506,0.613764169,0.84015578,0.953049426,0.698536907,0.71380214,2.166538984,3.528161761,0.402381653,1.009094527,3.338539724,6.448597206,2.604287206,1.947679168,1.052990723,0.719209831,1.8172789,2.125446078,0.535712661,3.219943746,1.171760454
BT20,GSK690693,IGF1,30,2.312978008,3.68186806,0.587646594,7.300990032,5.421369094,1.842281054,0.916514125,0.243050255,0.76272554,1.632489322,1.050073315,1.052505921,0.401312702,1.275194982,0.240608118,0.978838673,2.438397085,2.060228329,0.875743143,0.496841085,0.397211838,0.73213728,1.408352884,1.212249989,0.333043943,0.767410928,0.744509688,0.852706012,0.702280535,0.467458471,0.458163172,2.286963559,0.848512474,0.453092776,1.00107054,2.440909222,5.357099063,2.688423217,1.601886768,0.469134833,0.369598669,1.427907279,2.383286093,0.556647534,3.633115755,0.906843224
BT20,GSK690693_GSK1120212,EGF,30,2.216536684,3.356114399,0.534496706,9.389180528,6.460048692,1.702426459,0.881479327,0.254777275,0.71665576,1.86679683,1.081384979,1.02932118,2.565856823,3.138726564,0.402683487,0.881510318,2.552998553,2.154058901,3.293307091,0.577108018,0.492164931,0.272702397,6.196872708,1.147989373,0.314192209,0.890406739,0.616584757,0.805951875,1.029728946,0.430683729,0.333938296,2.295543915,2.7152098,0.413394971,1.023796968,2.299631352,5.627732572,2.67144206,1.474124223,0.264978824,0.252029913,2.309818557,2.526989844,0.608046128,2.91057397,0.785640663
BT20,GSK690693_GSK1120212,IGF1,30,2.250037804,3.181549049,0.510259523,7.242532331,5.223432301,1.881651263,0.801913274,0.225302736,0.737889137,1.326238414,1.128650431,0.99799792,0.436634441,1.321651856,0.218180216,0.85891462,2.428299438,2.047902909,0.910224122,0.488813787,0.375172531,0.118113424,0.991633736,1.145436028,0.311977512,0.747787171,0.690821271,0.81609586,0.825845969,0.378137584,0.315733948,2.409983203,5.3461375,0.384027142,0.997270181,2.233646795,5.38224882,2.804288324,1.395002993,0.255425676,0.23611309,1.265063586,2.404649598,0.4974574,3.616035722,0.857515301
BT20,PD173074,EGF,30,2.464485772,3.491686367,0.541777707,6.431694814,3.861646119,1.724513869,1.457712946,0.291519004,0.678313045,1.846509239,1.044283501,0.911412647,1.600746214,2.356010666,0.297311509,0.868995856,3.786256326,3.13244233,2.570382134,0.474526755,0.430676977,2.153318235,10.49272136,1.304823441,0.351182016,0.849295364,0.600775763,0.770455064,0.98160427,0.994446438,0.745980552,2.212189601,4.820308977,0.350127677,0.909260773,3.150389433,6.80940776,2.776381411,2.282682621,1.466819643,1.093254994,1.637772219,2.095979191,0.553869862,3.099709193,1.175904447
BT20,PD173074,IGF1,30,3.021210353,4.258626127,0.430093806,5.002183939,3.442569998,2.065801871,0.947671888,0.210692249,0.657452309,1.34633889,1.011560283,0.885582889,0.367361742,1.290143128,0.192977883,0.752704429,4.070885717,3.46044731,1.087260478,0.417615719,0.310895877,0.752880288,1.551260339,1.326119509,0.334483703,0.871564989,0.554625957,0.743920487,0.799232895,0.669118273,0.364900908,2.647113868,6.840849217,0.348161485,0.863770941,2.809568981,8.127974635,3.167348902,2.072551118,0.649542779,0.618587195,0.965043373,2.391928058,0.452061028,4.408558939,0.874835345
BT20,DMSO,EGF,30,2.34659974,3.118188241,0.59916779,6.34000225,3.797563534,1.705550474,1.326441775,0.243585033,0.688386465,1.856637872,1.101576142,0.899910128,1.881119751,2.455124093,0.307184842,0.958524683,3.982533088,3.366003523,2.713529553,0.468982941,0.386477247,2.267120173,10.13512268,1.635093143,0.326008922,0.957730224,0.664953824,0.760173733,0.997732223,0.960386778,0.75556866,2.232701159,4.740683744,0.39561223,0.977239068,3.17511251,5.854556395,2.917335634,2.308679015,1.518348499,1.444464805,1.800041366,2.427634629,0.545799689,2.683847757,1.073110868
BT20,DMSO,IGF1,30,2.449934452,3.303327679,0.550822952,4.184154278,3.066440106,1.666763232,1.014127808,0.230002843,0.72868203,1.411994537,1.106646937,0.981807379,0.401073613,1.306196345,0.214599615,0.857936593,3.041258613,2.904961303,0.875548738,0.452593631,0.3598879,0.746454994,1.471836486,1.408276669,0.32361747,0.897968013,0.606694212,0.795836508,0.880179621,0.73633399,0.448871882,2.099988651,4.139587349,0.411139851,1.075839056,2.280895987,6.384958726,2.591568875,2.094394564,0.795801276,0.777528483,1.123788021,2.10554294,0.521908524,3.495534694,0.80843809
BT20,GSK690693,EGF,60,3.255315565,5.218398411,0.381075789,8.602607263,6.525282024,1.72586183,1.660448293,0.331878775,0.727368812,1.461386796,0.998333243,1.034324447,2.48698432,3.107315705,0.377472394,0.831081513,3.113555431,2.438969371,3.702470893,0.485055262,0.458050164,2.206468591,11.80088806,1.06945585,0.263626297,0.87884812,0.576365007,0.848317718,0.984821952,0.958049273,0.665928573,2.148987731,3.054928161,0.314653089,0.825399515,3.29401243,8.972783818,2.204897507,1.975675299,1.174426087,0.757035962,2.222208839,1.789127508,0.533566923,3.398446495,1.324968432
BT20,GSK690693,IGF1,60,2.644928861,3.642822836,0.395162785,7.808504144,5.88454598,1.715181654,0.996619214,0.248030993,0.704455823,1.220406783,1.105880903,1.063314368,0.465757451,1.387519594,0.227854918,0.930433597,2.517912961,2.09766722,0.938480317,0.483211509,0.376006273,0.585147865,1.289684634,1.101415262,0.274273628,0.853736341,0.664676632,0.82724912,0.776270855,0.548780509,0.411860834,2.249327756,2.622947116,0.365898002,0.878393825,1.898587483,6.863485412,2.451846835,1.590000892,0.359917225,0.305177603,1.174532904,2.007048729,0.540640129,4.266040274,0.778229516
BT20,GSK690693_GSK1120212,EGF,60,2.271082744,3.225468874,0.464923898,9.869964759,6.771978495,1.806144109,0.878734469,0.310644971,0.732613421,1.739409497,1.114984986,1.027179814,3.023858271,3.463639072,0.4606205,0.908524556,2.770921106,2.296263587,4.078176255,0.548875841,0.477990731,0.341949872,8.401501792,1.281537383,0.251633878,1.103735032,0.649018364,0.811522591,1.149039126,0.517913574,0.354347267,2.243608766,3.2014583,0.391512032,0.974311947,2.542058162,6.24953787,2.890205057,1.789501026,0.305309694,0.284350843,2.520946653,2.452494748,0.613858146,2.573555388,0.678832933
BT20,GSK690693_GSK1120212,IGF1,60,2.733376995,3.788301212,0.430321166,11.47701459,7.446429491,2.220172568,0.797002685,0.196846201,0.690312739,1.166835512,1.047980769,0.935318022,0.518867513,1.394382054,0.203678353,0.822180558,3.11377529,2.444825655,1.179403906,0.448862127,0.3508667,0.102740514,1.141984141,1.104266294,0.231815829,0.867048675,0.585899805,0.777739345,0.794313105,0.345992466,0.289929634,2.615909552,6.1919691,0.354955509,0.910841542,2.854085676,7.714250374,3.593447586,1.464838003,0.180405367,0.176522709,1.214053916,2.755393062,0.453028743,4.99051247,0.653154137
BT20,PD173074,EGF,60,2.646114754,3.286066019,0.436230104,7.234574001,4.434938711,1.917684695,1.535938492,0.327021108,0.705616166,1.719319672,0.983983257,0.935443568,2.255162734,2.751309737,0.339893507,0.939129163,4.262874859,3.514214812,3.202615716,0.490969175,0.393297717,2.197327298,12.1062584,1.457537075,0.289213143,1.06538294,0.592232554,0.80043191,1.077182467,1.16138774,0.724880815,2.203666627,5.52625191,0.356413978,0.935905058,3.393479948,7.918588347,3.17938827,2.580309709,1.938118895,1.66451693,1.952546262,2.332746412,0.571070549,2.886486135,1.119633825
BT20,PD173074,IGF1,60,2.790353164,3.725121443,0.324741819,4.397890323,2.816753597,1.984889102,1.030353436,0.239062845,0.6899223,1.135019861,1.062187033,0.992870689,0.437959647,1.345825429,0.215452861,0.838049259,3.640522655,3.110787632,0.958910151,0.419589103,0.334558404,0.522947682,1.120093396,1.289573772,0.332548553,1.034535905,0.638074012,0.832245729,0.857103546,0.786561932,0.381076321,2.324295236,6.785004566,0.335925909,0.879523064,2.382405165,7.350704667,2.99805612,2.176553813,0.610583287,0.53435739,0.993036488,2.106703039,0.496565562,4.268262626,0.818718016
BT20,DMSO,EGF,60,2.667303142,3.660401394,0.437216111,6.36126325,4.053832192,1.866029618,1.46721623,0.307513864,0.722384316,1.732188485,0.99250117,0.957759094,2.465714961,3.007620565,0.335938856,0.926266938,4.067328357,3.402242116,3.232458681,0.488482314,0.393901723,2.216194254,10.0543761,1.396609646,0.304202619,1.095841522,0.615502978,0.766630654,0.996824418,1.172508263,0.709832389,2.280327494,5.631799682,0.363993736,0.885071677,3.224245883,6.886988933,2.934646805,2.516701282,1.673582455,1.274530717,1.959837948,2.324256109,0.537444796,2.722762377,1.18084018
BT20,DMSO,IGF1,60,2.791347654,3.522496538,0.357153548,4.3101177,2.91350793,1.886798954,1.090852107,0.225921312,0.727146738,1.148256714,1.047533839,0.98358577,0.426072462,1.348284022,0.21693302,0.800891294,3.429346813,2.973486725,0.895201322,0.435555734,0.359880758,0.574256491,1.126519003,1.255332422,0.315237421,1.106040211,0.584292942,0.772293279,0.831457459,0.815715093,0.394500428,2.283270541,5.572917205,0.364028944,0.91426916,2.19994874,7.261945675,2.902382529,1.994434029,0.713097375,0.658795628,0.973975348,2.038184549,0.498840287,4.00042059,0.769521756
BT20,GSK690693,EGF,120,2.55609079,3.730288264,0.465012547,8.877312367,6.185321806,1.780951317,1.411265405,0.319306743,0.714880901,1.708238941,1.003185603,1.052179292,1.940004031,2.798391294,0.357648216,0.883555166,2.871793359,2.309709842,2.921430123,0.490510009,0.427420482,1.830147675,9.334588688,1.234013791,0.205817625,0.856252537,0.579858869,0.844242477,0.923987099,0.868667232,0.624646788,2.209615515,3.89493017,0.349299845,0.893730857,2.983306577,7.39675675,2.265509027,2.017177361,2.000981023,1.660958288,2.184433256,2.08471878,0.587876382,3.523781616,1.179388115
BT20,GSK690693,IGF1,120,2.410582806,3.422234269,0.390192079,8.417243378,6.325807019,1.846666244,0.920344688,0.21803854,0.731403945,1.215075526,1.067716685,1.041426205,0.490015167,1.359652631,0.218489248,0.947540091,2.735790747,2.410835427,1.023309106,0.481339204,0.382702189,0.483369069,1.037500751,1.220720874,0.253946927,0.804085739,0.599999206,0.81453696,0.840544675,0.469634796,0.355846537,2.358273235,4.476240598,0.361104615,0.935571535,2.546054593,6.975527934,2.626831196,1.667056727,0.3457061,0.317526342,1.205326503,2.352495988,0.535446237,4.519563979,0.761965053
